   1088150,  -0.28326809,   1.06981921,   0.10663772
   1088152,  -0.28326809,   1.06981921,   0.10663772
   1088154,  -0.28326809,   1.06981921,   0.10663772
   1088156,  -0.28326809,   1.06981921,   0.10052848
   1088159,  -0.27729136,   1.06353498,   0.10052848
   1088161,  -0.27729136,   1.05725050,   0.10663772
   1088163,  -0.27131456,   1.06353498,   0.10663772
   1088165,  -0.27729136,   1.06353498,   0.10663772
   1088167,  -0.27729136,   1.06353498,   0.10663772
   1088171,  -0.27729136,   1.06353498,   0.11274707
   1088173,  -0.27729136,   1.05725050,   0.11885631
   1088175,  -0.27729136,   1.05096626,   0.10663772
   1088177,  -0.27729136,   1.05096626,   0.10663772
   1088180,  -0.27131456,   1.05096626,   0.10663772
   1088182,  -0.26533782,   1.03839755,   0.10663772
   1088184,  -0.26533782,   1.03211308,   0.10663772
   1088186,  -0.26533782,   1.03211308,   0.11274707
   1088188,  -0.26533782,   1.03211308,   0.11885631
   1088191,  -0.27729136,   1.01954436,   0.12496567
   1088193,  -0.27729136,   1.01954436,   0.13107491
   1088195,  -0.28326809,   1.01954436,   0.13107491
   1088197,  -0.27729136,   1.00697565,   0.13718426
   1088199,  -0.27729136,   1.00697565,   0.14329350
   1088202,  -0.28326809,   1.00069118,   0.14329350
   1088204,  -0.28326809,   1.00069118,   0.14329350
   1088206,  -0.28326809,   0.99440682,   0.14940286
   1088208,  -0.28326809,   0.99440682,   0.15551209
   1088211,  -0.28326809,   0.99440682,   0.15551209
   1088214,  -0.28326809,   1.00069118,   0.15551209
   1088216,  -0.28326809,   0.99440682,   0.16162145
   1088218,  -0.28924483,   0.99440682,   0.16773069
   1088220,  -0.28924483,   0.99440682,   0.17384005
   1088223,  -0.28924483,   0.99440682,   0.17384005
   1088225,  -0.28924483,   0.99440682,   0.17384005
   1088227,  -0.28924483,   0.98812246,   0.17384005
   1088229,  -0.28924483,   0.98183811,   0.17384005
   1088231,  -0.29522157,   0.98812246,   0.17384005
   1088234,  -0.29522157,   0.97555375,   0.16773069
   1088236,  -0.29522157,   0.97555375,   0.16162145
   1088238,  -0.29522157,   0.97555375,   0.16773069
   1088240,  -0.29522157,   0.96926939,   0.16773069
   1088243,  -0.30717510,   0.96926939,   0.16773069
   1088245,  -0.30717510,   0.96926939,   0.16773069
   1088247,  -0.31315184,   0.96926939,   0.16773069
   1088249,  -0.31315184,   0.96298504,   0.17384005
   1088251,  -0.31315184,   0.96298504,   0.17384005
   1088254,  -0.31912857,   0.95670068,   0.17384005
   1088257,  -0.31912857,   0.95670068,   0.16773069
   1088259,  -0.32510537,   0.95041633,   0.16162145
   1088261,  -0.32510537,   0.95041633,   0.16773069
   1088263,  -0.33108211,   0.95041633,   0.16162145
   1088266,  -0.33705884,   0.95041633,   0.16162145
   1088268,  -0.33705884,   0.95041633,   0.16162145
   1088270,  -0.34303558,   0.95041633,   0.16162145
   1088272,  -0.34901232,   0.95041633,   0.15551209
   1088275,  -0.35498911,   0.94413197,   0.15551209
   1088277,  -0.36096585,   0.94413197,   0.14940286
   1088279,  -0.36694258,   0.94413197,   0.15551209
   1088281,  -0.36694258,   0.94413197,   0.14329350
   1088283,  -0.36694258,   0.94413197,   0.14940286
   1088286,  -0.36694258,   0.95041633,   0.14329350
   1088288,  -0.37291932,   0.95670068,   0.14940286
   1088290,  -0.37889612,   0.95670068,   0.14940286
   1088292,  -0.38487285,   0.95670068,   0.14940286
   1088295,  -0.38487285,   0.96298504,   0.14940286
   1088297,  -0.38487285,   0.96926939,   0.15551209
   1088300,  -0.37889612,   0.96926939,   0.14940286
   1088302,  -0.38487285,   0.97555375,   0.15551209
   1088304,  -0.38487285,   0.97555375,   0.15551209
   1088307,  -0.38487285,   0.97555375,   0.15551209
   1088309,  -0.39084959,   0.97555375,   0.15551209
   1088311,  -0.39084959,   0.98183811,   0.15551209
   1088313,  -0.39084959,   0.97555375,   0.16162145
   1088315,  -0.39084959,   0.97555375,   0.17384005
   1088318,  -0.39682633,   0.97555375,   0.17384005
   1088320,  -0.40280312,   0.96926939,   0.17994928
   1088322,  -0.40280312,   0.96926939,   0.17994928
   1088324,  -0.40280312,   0.96298504,   0.17994928
   1088327,  -0.40280312,   0.95670068,   0.17994928
   1088329,  -0.39682633,   0.95670068,   0.17994928
   1088331,  -0.40280312,   0.95670068,   0.17994928
   1088333,  -0.40280312,   0.95670068,   0.17994928
   1088335,  -0.40280312,   0.95670068,   0.18605864
   1088338,  -0.40280312,   0.95670068,   0.18605864
   1088340,  -0.39682633,   0.95041633,   0.18605864
   1088343,  -0.39682633,   0.94413197,   0.18605864
   1088345,  -0.39682633,   0.94413197,   0.18605864
   1088348,  -0.39682633,   0.94413197,   0.18605864
   1088350,  -0.39682633,   0.94413197,   0.17994928
   1088352,  -0.39682633,   0.95041633,   0.18605864
   1088354,  -0.39682633,   0.95041633,   0.18605864
   1088357,  -0.39084959,   0.95041633,   0.17994928
   1088359,  -0.38487285,   0.95670068,   0.17384005
   1088361,  -0.37889612,   0.95670068,   0.16773069
   1088363,  -0.36694258,   0.96926939,   0.16162145
   1088365,  -0.36694258,   0.98183811,   0.16162145
   1088368,  -0.36096585,   0.97555375,   0.15551209
   1088370,  -0.34901232,   0.98183811,   0.15551209
   1088372,  -0.34303558,   0.98812246,   0.15551209
   1088374,  -0.33705884,   0.98183811,   0.15551209
   1088377,  -0.33108211,   0.98812246,   0.15551209
   1088379,  -0.32510537,   0.99440682,   0.15551209
   1088381,  -0.31912857,   0.99440682,   0.15551209
   1088384,  -0.31315184,   0.99440682,   0.15551209
   1088386,  -0.30717510,   1.00697565,   0.14940286
   1088389,  -0.30717510,   1.01325989,   0.14940286
   1088391,  -0.30717510,   1.01325989,   0.15551209
   1088393,  -0.30717510,   1.01954436,   0.14940286
   1088395,  -0.30717510,   1.01954436,   0.16162145
   1088397,  -0.30119836,   1.02582860,   0.15551209
   1088400,  -0.30119836,   1.03839755,   0.15551209
   1088402,  -0.30119836,   1.03211308,   0.15551209
   1088404,  -0.30717510,   1.03211308,   0.16162145
   1088406,  -0.30717510,   1.03211308,   0.16162145
   1088408,  -0.31315184,   1.02582860,   0.16773069
   1088411,  -0.31315184,   1.03211308,   0.17384005
   1088413,  -0.31315184,   1.02582860,   0.17994928
   1088415,  -0.31315184,   1.02582860,   0.18605864
   1088417,  -0.31912857,   1.02582860,   0.19827724
   1088420,  -0.31912857,   1.03211308,   0.21049583
   1088422,  -0.32510537,   1.02582860,   0.22271442
   1088424,  -0.32510537,   1.01954436,   0.23493302
   1088427,  -0.33108211,   1.01325989,   0.24104226
   1088429,  -0.33108211,   1.01954436,   0.24104226
   1088432,  -0.33108211,   1.01954436,   0.24715161
   1088434,  -0.33108211,   1.01954436,   0.24715161
   1088436,  -0.33108211,   1.01954436,   0.25937021
   1088438,  -0.32510537,   1.01325989,   0.26547945
   1088441,  -0.32510537,   1.01325989,   0.25937021
   1088443,  -0.31315184,   1.00697565,   0.26547945
   1088445,  -0.31315184,   1.01325989,   0.27158880
   1088447,  -0.30717510,   1.01954436,   0.27158880
   1088449,  -0.30119836,   1.01325989,   0.27158880
   1088452,  -0.29522157,   1.01325989,   0.27769804
   1088454,  -0.28924483,   1.01325989,   0.27769804
   1088456,  -0.28326809,   1.01325989,   0.27769804
   1088458,  -0.27729136,   1.01325989,   0.27158880
   1088460,  -0.27729136,   1.00697565,   0.26547945
   1088463,  -0.26533782,   1.00069118,   0.26547945
   1088465,  -0.25936109,   1.00069118,   0.25326085
   1088467,  -0.24740762,   0.99440682,   0.25326085
   1088470,  -0.24143082,   0.98812246,   0.24715161
   1088473,  -0.24143082,   0.98812246,   0.23493302
   1088475,  -0.24143082,   0.98183811,   0.22271442
   1088477,  -0.23545408,   0.98183811,   0.21660507
   1088479,  -0.22350061,   0.98183811,   0.21049583
   1088481,  -0.21154708,   0.97555375,   0.21049583
   1088484,  -0.19361681,   0.96926939,   0.20438647
   1088486,  -0.18764007,   0.96926939,   0.19216788
   1088488,  -0.17568660,   0.97555375,   0.19216788
   1088490,  -0.16970980,   0.97555375,   0.18605864
   1088493,  -0.16970980,   0.98183811,   0.17994928
   1088495,  -0.16373307,   0.98183811,   0.17994928
   1088497,  -0.16970980,   0.98183811,   0.17384005
   1088499,  -0.16970980,   0.98812246,   0.16162145
   1088501,  -0.16970980,   0.98812246,   0.16162145
   1088504,  -0.17568660,   0.98812246,   0.16162145
   1088506,  -0.18166333,   0.99440682,   0.16773069
   1088508,  -0.18166333,   1.00069118,   0.16773069
   1088510,  -0.18166333,   1.00697565,   0.16773069
   1088513,  -0.18764007,   1.00697565,   0.16773069
   1088516,  -0.18764007,   1.01325989,   0.16773069
   1088518,  -0.18764007,   1.01325989,   0.17384005
   1088520,  -0.18764007,   1.01954436,   0.17384005
   1088522,  -0.18166333,   1.01954436,   0.17994928
   1088525,  -0.17568660,   1.02582860,   0.17994928
   1088527,  -0.16970980,   1.02582860,   0.19216788
   1088529,  -0.17568660,   1.02582860,   0.19827724
   1088531,  -0.16970980,   1.02582860,   0.19827724
   1088533,  -0.16373307,   1.03211308,   0.19827724
   1088536,  -0.17568660,   1.02582860,   0.20438647
   1088538,  -0.18166333,   1.02582860,   0.19827724
   1088540,  -0.18764007,   1.02582860,   0.19827724
   1088542,  -0.18166333,   1.02582860,   0.19216788
   1088544,  -0.17568660,   1.01325989,   0.19216788
   1088547,  -0.16970980,   1.01325989,   0.19216788
   1088549,  -0.16970980,   1.01325989,   0.19216788
   1088551,  -0.17568660,   1.01325989,   0.18605864
   1088553,  -0.17568660,   1.00697565,   0.18605864
   1088557,  -0.17568660,   1.00697565,   0.17994928
   1088559,  -0.17568660,   1.00697565,   0.18605864
   1088561,  -0.17568660,   1.00697565,   0.17994928
   1088563,  -0.17568660,   1.00697565,   0.17384005
   1088565,  -0.16970980,   1.00697565,   0.17384005
   1088568,  -0.15775633,   1.01954436,   0.16162145
   1088570,  -0.13982606,   1.03839755,   0.13718426
   1088572,  -0.10994232,   1.05725050,   0.10663772
   1088574,  -0.08005857,   1.08238792,   0.06998205
   1088577,  -0.05615157,   1.10124111,   0.01499832
   1088579,  -0.02626783,   1.11380982,  -0.02776670
   1088581,  -0.02029109,   1.13266301,  -0.05220389
   1088583,  -0.03224456,   1.13266301,  -0.02776670
   1088585,  -0.05017483,   1.12637854,   0.03943551
   1088588,  -0.06810504,   1.11380982,   0.12496567
   1088590,  -0.07408184,   1.09495664,   0.20438647
   1088592,  -0.05615157,   1.07610369,   0.26547945
   1088594,  -0.05615157,   1.05096626,   0.29602587
   1088596,  -0.06212831,   1.03839755,   0.30213523
   1088600,  -0.07408184,   1.03839755,   0.29602587
   1088602,  -0.08603531,   1.03839755,   0.28380728
   1088604,  -0.09798884,   1.04468179,   0.27769804
   1088606,  -0.09798884,   1.05725050,   0.26547945
   1088609,  -0.09798884,   1.06353498,   0.25937021
   1088611,  -0.10396558,   1.06981921,   0.25326085
   1088613,  -0.10396558,   1.07610369,   0.25937021
   1088615,  -0.10396558,   1.07610369,   0.26547945
   1088617,  -0.10396558,   1.08238792,   0.27158880
   1088620,  -0.10396558,   1.07610369,   0.27769804
   1088622,  -0.10994232,   1.08238792,   0.27769804
   1088624,  -0.12189585,   1.08867240,   0.28380728
   1088626,  -0.13982606,   1.07610369,   0.27769804
   1088628,  -0.16373307,   1.05096626,   0.25326085
   1088631,  -0.19361681,   1.02582860,   0.24715161
   1088633,  -0.22350061,   1.00069118,   0.22271442
   1088635,  -0.25936109,   0.98183811,   0.21049583
   1088637,  -0.28924483,   0.97555375,   0.20438647
   1088641,  -0.31315184,   0.96298504,   0.19216788
   1088643,  -0.32510537,   0.95041633,   0.17994928
   1088645,  -0.33705884,   0.94413197,   0.17384005
   1088647,  -0.33108211,   0.93784750,   0.17994928
   1088649,  -0.31315184,   0.94413197,   0.19216788
   1088652,  -0.30717510,   0.94413197,   0.17994928
   1088654,  -0.29522157,   0.94413197,   0.19216788
   1088656,  -0.28924483,   0.95670068,   0.19216788
   1088658,  -0.27729136,   0.96926939,   0.19827724
   1088661,  -0.27131456,   0.96926939,   0.19827724
   1088663,  -0.27131456,   0.98183811,   0.19827724
