1158915,0,0,0,0,-3,-5
1158917,0,0,0,0,-3,-5
1158919,0,0,0,0,-3,-5
1158922,0,0,0,0,-3,-5
1158924,0,0,0,0,-3,-5
1158926,0,0,0,0,-3,-5
1158928,0,0,0,0,-3,-5
1158930,0,0,0,0,-3,-5
1158933,0,0,0,0,-3,-5
1158935,0,0,0,0,-3,-5
1158937,0,0,0,0,-3,-5
1158939,0,0,0,0,-3,-5
1158941,0,0,0,0,-3,-5
1158944,0,0,0,0,-3,-5
1158946,0,0,0,0,-3,-5
1158948,0,0,0,0,-3,-5
1158950,0,0,0,0,-3,-5
1158952,0,0,0,0,-3,-5
1158956,0,0,0,0,-3,-5
1158958,0,0,0,0,-3,-5
1158960,0,0,0,0,-3,-5
1158962,0,0,0,0,-3,-5
1158964,0,0,0,0,-3,-5
1158966,0,0,0,0,-3,-5
1158969,0,0,0,0,-3,-5
1158971,0,0,0,0,-3,-5
1158973,0,0,0,0,-3,-5
1158975,0,0,0,0,-3,-5
1158977,0,0,0,0,-3,-5
1158980,0,0,0,0,-3,-5
1158982,0,0,0,0,-3,-5
1158984,0,0,0,0,-3,-5
1158986,0,0,0,0,-3,-5
1158988,0,0,0,0,-3,-5
1158991,0,0,0,0,-3,-5
1158993,0,0,0,0,-3,-5
1158995,0,0,0,0,-3,-5
1158998,0,0,0,0,-3,-5
1159000,0,0,0,0,-3,-5
1159003,0,0,0,0,-3,-5
1159005,0,0,0,0,-3,-5
1159007,0,0,0,0,-3,-5
1159009,0,0,0,0,-3,-5
1159011,0,0,0,0,-3,-5
1159014,0,0,0,0,-3,-5
1159016,0,0,0,0,-3,-5
1159018,0,0,0,0,-3,-5
1159020,0,0,0,0,-3,-5
1159022,0,0,0,0,-3,-5
1159025,0,0,0,0,-3,-5
1159027,0,0,0,0,-3,-5
1159029,0,0,0,0,-3,-5
1159031,0,0,0,0,-3,-5
1159033,0,0,0,0,-3,-5
1159036,0,0,0,0,-3,-5
1159038,0,0,0,0,-3,-5
1159041,0,0,0,0,-3,-5
1159043,0,0,0,0,-3,-5
1159045,0,0,0,0,-3,-5
1159048,0,0,0,0,-3,-5
1159050,0,0,0,0,-3,-5
1159052,0,0,0,0,-3,-5
1159054,0,0,0,0,-3,-5
1159056,0,0,0,0,-3,-5
1159059,0,0,0,0,-3,-5
1159061,0,0,0,0,-3,-5
1159063,0,0,0,0,-3,-5
1159065,0,0,0,0,-3,-5
1159067,0,0,0,0,-3,-5
1159070,0,0,0,0,-3,-5
1159072,0,0,0,0,-3,-5
1159074,0,0,0,0,-3,-5
1159076,0,0,0,0,-3,-5
1159078,0,0,0,0,-3,-5
1159081,0,0,0,0,-3,-5
1159084,0,0,0,0,-3,-5
1159086,0,0,0,0,-3,-5
1159088,0,0,0,0,-3,-5
1159090,0,0,0,0,-3,-5
1159093,0,0,0,0,-3,-5
1159095,0,0,0,0,-3,-5
1159097,0,0,0,0,-3,-5
1159099,0,0,0,0,-3,-5
1159101,0,0,0,0,-3,-5
1159104,0,0,0,0,-3,-5
1159106,0,0,0,0,-3,-5
1159108,0,0,0,0,-3,-5
1159110,0,0,0,0,-3,-5
1159112,0,0,0,0,-3,-5
1159115,0,0,0,0,-3,-5
1159117,0,0,0,0,-3,-5
1159119,0,0,0,0,-3,-5
1159121,0,0,0,0,-3,-5
1159123,0,0,0,0,-3,-5
1159127,0,0,0,0,-3,-5
1159129,0,0,0,0,-3,-5
1159131,0,0,0,0,-3,-5
1159133,0,0,0,0,-3,-5
1159135,0,0,0,0,-3,-5
1159138,0,0,0,0,-3,-5
1159140,0,0,0,0,-3,-5
1159142,0,0,0,0,-3,-5
1159144,0,0,0,0,-3,-5
1159146,0,0,0,0,-3,-5
1159149,0,0,0,0,-3,-5
1159151,0,0,0,0,-3,-5
1159153,0,0,0,0,-3,-5
1159155,0,0,0,0,-3,-5
1159157,0,0,0,0,-3,-5
1159160,0,0,0,0,-3,-5
1159162,0,0,0,0,-3,-5
1159164,0,0,0,0,-3,-5
1159166,0,0,0,0,-3,-5
1159169,0,0,0,0,-3,-5
1159172,0,0,0,0,-3,-5
1159174,0,0,0,0,-3,-5
1159176,0,0,0,0,-3,-5
1159178,0,0,0,0,-3,-5
1159181,0,0,0,0,-3,-5
1159183,0,0,0,0,-3,-5
1159185,0,0,0,0,-3,-5
1159187,0,0,0,0,-3,-5
1159189,0,0,0,0,-3,-5
1159192,0,0,0,0,-3,-5
1159194,0,0,0,0,-3,-5
1159196,0,0,0,0,-3,-5
1159198,0,0,0,0,-3,-5
1159200,0,0,0,0,-3,-5
1159203,0,0,0,0,-3,-5
1159205,0,0,0,0,-3,-5
1159207,0,0,0,0,-3,-5
1159209,0,0,0,0,-3,-5
1159212,0,0,0,0,-3,-5
1159215,0,0,0,0,-3,-5
1159217,0,0,0,0,-3,-5
1159219,0,0,0,0,-3,-5
1159221,0,0,0,0,-3,-5
1159223,0,0,0,0,-3,-5
1159226,0,0,0,0,-3,-5
1159228,0,0,0,0,-3,-5
1159230,0,0,0,0,-3,-5
1159232,0,0,0,0,-3,-5
1159234,0,0,0,0,-3,-5
1159237,0,0,0,0,-3,-5
1159239,0,0,0,0,-3,-5
1159241,0,0,0,0,-3,-5
1159243,0,0,0,0,-3,-5
1159245,0,0,0,0,-3,-5
1159248,0,0,0,0,-3,-5
1159250,0,0,0,0,-3,-5
1159252,0,0,0,0,-3,-5
1159255,0,0,0,0,-3,-5
1159257,0,0,0,0,-3,-5
1159260,0,0,0,0,-3,-5
1159262,0,0,0,0,-3,-5
1159264,0,0,0,0,-3,-5
1159266,0,0,0,0,-3,-5
1159268,0,0,0,0,-3,-5
1159271,0,0,0,0,-3,-5
1159273,0,0,0,0,-3,-5
1159275,0,0,0,0,-3,-5
1159277,0,0,0,0,-3,-5
1159279,0,0,0,0,-3,-5
1159282,0,0,0,0,-3,-5
1159284,0,0,0,0,-3,-5
1159286,0,0,0,0,-3,-5
1159288,0,0,0,0,-3,-5
1159290,0,0,0,0,-3,-5
1159293,0,0,0,0,-3,-5
1159296,0,0,0,0,-3,-5
1159298,0,0,0,0,-3,-5
1159300,0,0,0,0,-3,-5
1159302,0,0,0,0,-3,-5
1159305,0,0,0,0,-3,-5
1159307,0,0,0,0,-3,-5
1159309,0,0,0,0,-3,-5
1159311,0,0,0,0,-3,-5
1159313,0,0,0,0,-3,-5
1159316,0,0,0,0,-3,-5
1159318,0,0,0,0,-3,-5
1159320,0,0,0,0,-3,-5
1159322,0,0,0,0,-3,-5
1159324,0,0,0,0,-3,-5
1159327,0,0,0,0,-3,-5
1159329,0,0,0,0,-3,-5
1159331,0,0,0,0,-3,-5
1159333,0,0,0,0,-3,-5
1159335,0,0,0,0,-3,-5
1159339,0,0,0,0,-3,-5
1159341,0,0,0,0,-3,-5
1159343,0,0,0,0,-3,-5
1159345,0,0,0,0,-3,-5
1159347,0,0,0,0,-3,-5
1159349,0,0,0,0,-3,-5
1159352,0,0,0,0,-3,-5
1159354,0,0,0,0,-3,-5
1159356,0,0,0,0,-3,-5
1159358,0,0,0,0,-3,-5
1159360,0,0,0,0,-3,-5
1159363,0,0,0,0,-3,-5
1159365,0,0,0,0,-3,-5
1159367,0,0,0,0,-3,-5
1159369,0,0,0,0,-3,-5
1159371,0,0,0,0,-3,-5
1159374,0,0,0,0,-3,-5
1159376,0,0,0,0,-3,-5
1159378,0,0,0,0,-3,-5
1159380,0,0,0,0,-3,-5
1159383,0,0,0,0,-3,-5
1159386,0,0,0,0,-3,-5
1159388,0,0,0,0,-3,-5
1159390,0,0,0,0,-3,-5
1159392,0,0,0,0,-3,-5
1159394,0,0,0,0,-3,-5
1159397,0,0,0,0,-3,-5
1159399,0,0,0,0,-3,-5
1159401,0,0,0,0,-3,-5
1159403,0,0,0,0,-3,-5
1159405,0,0,0,0,-3,-5
1159408,0,0,0,0,-3,-5
1159410,0,0,0,0,-3,-5
1159412,0,0,0,0,-3,-5
1159414,0,0,0,0,-3,-5
1159416,0,0,0,0,-3,-5
1159419,0,0,0,0,-3,-5
1159421,0,0,0,0,-3,-5
1159424,0,0,0,0,-3,-5
1159426,0,0,0,0,-3,-5
1159428,0,0,0,0,-3,-5
1159431,0,0,0,0,-3,-5
1159433,0,0,0,0,-3,-5
1159435,0,0,0,0,-3,-5
1159437,0,0,0,0,-3,-5
1159439,0,0,0,0,-3,-5
1159442,0,0,0,0,-3,-5
1159444,0,0,0,0,-3,-5
1159446,0,0,0,0,-3,-5
1159448,0,0,0,0,-3,-5
1159450,0,0,0,0,-3,-5
1159453,0,0,0,0,-3,-5
1159455,0,0,0,0,-3,-5
1159457,0,0,0,0,-3,-5
1159459,0,0,0,0,-3,-5
1159461,0,0,0,0,-3,-5
1159464,0,0,0,0,-3,-5
1159467,0,0,0,0,-3,-5
1159469,0,0,0,0,-3,-5
1159471,0,0,0,0,-3,-5
1159473,0,0,0,0,-3,-5
1159476,0,0,0,0,-3,-5
1159478,0,0,0,0,-3,-5
1159480,0,0,0,0,-3,-5
1159482,0,0,0,0,-3,-5
1159484,0,0,0,0,-3,-5
1159487,0,0,0,0,-3,-5
1159489,0,0,0,0,-3,-5
1159491,0,0,0,0,-3,-5
1159493,0,0,0,0,-3,-5
1159495,0,0,0,0,-3,-5
1159498,0,0,0,0,-3,-5
1159500,0,0,0,0,-3,-5
1159502,0,0,0,0,-3,-5
1159504,0,0,0,0,-3,-5
1159507,0,0,0,0,-3,-5
1159510,0,0,0,0,-3,-5
1159512,0,0,0,0,-3,-5
1159514,0,0,0,0,-3,-5
1159516,0,0,0,0,-3,-5
1159519,0,0,0,0,-3,-5
1159521,0,0,0,0,-3,-5
1159523,0,0,0,0,-3,-5
1159525,0,0,0,0,-3,-5
1159527,0,0,0,0,-3,-5
1159530,0,0,0,0,-3,-5
1159532,0,0,0,0,-3,-5
1159534,0,0,0,0,-3,-5
1159536,0,0,0,0,-3,-5
1159538,0,0,0,0,-3,-5
1159541,0,0,0,0,-3,-5
1159543,0,0,0,0,-3,-5
1159545,0,0,0,0,-3,-5
1159547,0,0,0,0,-3,-5
1159549,0,0,0,0,-3,-5
1159553,0,0,0,0,-3,-5
1159555,0,0,0,0,-3,-5
1159557,0,0,0,0,-3,-5
1159559,0,0,0,0,-3,-5
1159561,0,0,0,0,-3,-5
1159564,0,0,0,0,-3,-5
1159566,0,0,0,0,-3,-5
1159568,0,0,0,0,-3,-5
1159570,0,0,0,0,-3,-5
1159572,0,0,0,0,-3,-5
1159575,0,0,0,0,-3,-5
1159577,0,0,0,0,-3,-5
1159579,0,0,0,0,-3,-5
1159581,0,0,0,0,-3,-5
1159583,0,0,0,0,-3,-5
1159586,0,0,0,0,-3,-5
1159588,0,0,0,0,-3,-5
1159590,0,0,0,0,-3,-5
1159592,0,0,0,0,-3,-5
1159595,0,0,0,0,-3,-5
1159598,0,0,0,0,-3,-5
1159600,0,0,0,0,-3,-5
1159602,0,0,0,0,-3,-5
1159604,0,0,0,0,-3,-5
1159606,0,0,0,0,-3,-5
1159609,0,0,0,0,-3,-5
1159611,0,0,0,0,-3,-5
1159613,0,0,0,0,-3,-5
1159615,0,0,0,0,-3,-5
1159617,0,0,0,0,-3,-5
1159620,0,0,0,0,-3,-5
1159622,0,0,0,0,-3,-5
1159624,0,0,0,0,-3,-5
1159626,0,0,0,0,-3,-5
1159628,0,0,0,0,-3,-5
1159631,0,0,0,0,-3,-5
1159633,0,0,0,0,-3,-5
1159635,0,0,0,0,-3,-5
1159638,0,0,0,0,-3,-5
1159640,0,0,0,0,-3,-5
1159643,0,0,0,0,-3,-5
1159645,0,0,0,0,-3,-5
1159647,0,0,0,0,-3,-5
1159649,0,0,0,0,-3,-5
1159651,0,0,0,0,-3,-5
1159654,0,0,0,0,-3,-5
1159656,0,0,0,0,-3,-5
1159658,0,0,0,0,-3,-5
1159660,0,0,0,0,-3,-5
1159662,0,0,0,0,-3,-5
1159665,0,0,0,0,-3,-5
1159667,0,0,0,0,-3,-5
1159669,0,0,0,0,-3,-5
1159671,0,0,0,0,-3,-5
1159674,0,0,0,0,-3,-5
1159676,0,0,0,0,-3,-5
1159678,0,0,0,0,-3,-5
1159681,0,0,0,0,-3,-5
1159683,0,0,0,0,-3,-5
1159686,0,0,0,0,-3,-5
1159688,0,0,0,0,-3,-5
1159690,0,0,0,0,-3,-5
1159692,0,0,0,0,-3,-5
1159694,0,0,0,0,-3,-5
1159697,0,0,0,0,-3,-5
1159699,0,0,0,0,-3,-5
1159701,0,0,0,0,-3,-5
1159703,0,0,0,0,-3,-5
1159705,0,0,0,0,-3,-5
1159707,0,0,0,0,-3,-5
1159710,0,0,0,0,-3,-5
1159712,0,0,0,0,-3,-5
1159714,0,0,0,0,-3,-5
1159716,0,0,0,0,-3,-5
1159718,0,0,0,0,-3,-5
1159721,0,0,0,0,-3,-5
1159724,0,0,0,0,-3,-5
1159726,0,0,0,0,-3,-5
1159728,0,0,0,0,-3,-5
1159730,0,0,0,0,-3,-5
1159733,0,0,0,0,-3,-5
1159735,0,0,0,0,-3,-5
1159737,0,0,0,0,-3,-5
1159739,0,0,0,0,-3,-5
1159741,0,0,0,0,-3,-5
1159744,0,0,0,0,-3,-5
1159746,0,0,0,0,-3,-5
1159748,0,0,0,0,-3,-5
1159750,0,0,0,0,-3,-5
1159752,0,0,0,0,-3,-5
1159755,0,0,0,0,-3,-5
1159757,0,0,0,0,-3,-5
1159759,0,0,0,0,-3,-5
1159761,0,0,0,0,-3,-5
1159763,0,0,0,0,-3,-5
1159767,0,0,0,0,-3,-5
1159769,0,0,0,0,-3,-5
1159771,0,0,0,0,-3,-5
1159773,0,0,0,0,-3,-5
1159775,0,0,0,0,-3,-5
1159778,0,0,0,0,-3,-5
1159780,0,0,0,0,-3,-5
1159782,0,0,0,0,-3,-5
1159784,0,0,0,0,-3,-5
1159786,0,0,0,0,-3,-5
1159789,0,0,0,0,-3,-5
1159791,0,0,0,0,-3,-5
1159793,0,0,0,0,-3,-5
1159795,0,0,0,0,-3,-5
1159797,0,0,0,0,-3,-5
1159800,0,0,0,0,-3,-5
1159802,0,0,0,0,-3,-5
1159804,0,0,0,0,-3,-5
1159806,0,0,0,0,-3,-5
1159809,0,0,0,0,-3,-5
1159812,0,0,0,0,-3,-5
1159814,0,0,0,0,-3,-5
1159816,0,0,0,0,-3,-5
1159818,0,0,0,0,-3,-5
1159820,0,0,0,0,-3,-5
1159823,0,0,0,0,-3,-5
1159825,0,0,0,0,-3,-5
1159827,0,0,0,0,-3,-5
1159829,0,0,0,0,-3,-5
1159831,0,0,0,0,-3,-5
1159834,0,0,0,0,-3,-5
1159836,0,0,0,0,-3,-5
1159838,0,0,0,0,-3,-5
1159840,0,0,0,0,-3,-5
1159842,0,0,0,0,-3,-5
1159845,0,0,0,0,-3,-5
1159847,0,0,0,0,-3,-5
1159849,0,0,0,0,-3,-5
1159852,0,0,0,0,-3,-5
1159854,0,0,0,0,-3,-5
1159857,0,0,0,0,-3,-5
1159859,0,0,0,0,-3,-5
1159861,0,0,0,0,-3,-5
1159863,0,0,0,0,-3,-5
1159865,0,0,0,0,-3,-5
1159868,0,0,0,0,-3,-5
1159870,0,0,0,0,-3,-5
1159872,0,0,0,0,-3,-5
1159874,0,0,0,0,-3,-5
1159877,0,0,0,0,-3,-5
1159879,0,0,0,0,-3,-5
1159881,0,0,0,0,-3,-5
1159883,0,0,0,0,-3,-5
1159885,0,0,0,0,-3,-5
1159888,0,0,0,0,-3,-5
1159890,0,0,0,0,-3,-5
1159892,0,0,0,0,-3,-5
1159895,0,0,0,0,-3,-5
1159897,0,0,0,0,-3,-5
1159900,0,0,0,0,-3,-5
1159902,0,0,0,0,-3,-5
1159904,0,0,0,0,-3,-5
1159906,0,0,0,0,-3,-5
1159908,0,0,0,0,-3,-5
1159911,0,0,0,0,-3,-5
1159913,0,0,0,0,-3,-5
1159915,0,0,0,0,-3,-5
1159917,0,0,0,0,-3,-5
1159919,0,0,0,0,-3,-5
1159922,0,0,0,0,-3,-5
1159924,0,0,0,0,-3,-5
1159926,0,0,0,0,-3,-5
1159928,0,0,0,0,-3,-5
1159930,0,0,0,0,-3,-5
1159933,0,0,0,0,-3,-5
1159936,0,0,0,0,-3,-5
1159938,0,0,0,0,-3,-5
1159940,0,0,0,0,-3,-5
1159942,0,0,0,0,-3,-5
1159945,0,0,0,0,-3,-5
1159947,0,0,0,0,-3,-5
1159949,0,0,0,0,-3,-5
1159951,0,0,0,0,-3,-5
1159953,0,0,0,0,-3,-5
1159956,0,0,0,0,-3,-5
1159958,0,0,0,0,-3,-5
1159960,0,0,0,0,-3,-5
1159962,0,0,0,0,-3,-5
1159964,0,0,0,0,-3,-5
1159967,0,0,0,0,-3,-5
1159969,0,0,0,0,-3,-5
1159971,0,0,0,0,-3,-5
1159973,0,0,0,0,-3,-5
1159975,0,0,0,0,-3,-5
1159979,0,0,0,0,-3,-5
1159981,0,0,0,0,-3,-5
1159983,0,0,0,0,-3,-5
1159985,0,0,0,0,-3,-5
1159987,0,0,0,0,-3,-5
1159989,0,0,0,0,-3,-5
1159992,0,0,0,0,-3,-5
1159994,0,0,0,0,-3,-5
1159996,0,0,0,0,-3,-5
1159998,0,0,0,0,-3,-5
1160000,0,0,0,0,-3,-5
1160003,0,0,0,0,-3,-5
1160005,0,0,0,0,-3,-5
1160007,0,0,0,0,-3,-5
1160009,0,0,0,0,-3,-5
1160011,0,0,0,0,-3,-5
1160014,0,0,0,0,-3,-5
1160016,0,0,0,0,-3,-5
1160018,0,0,0,0,-3,-5
1160020,0,0,0,0,-3,-5
1160023,0,0,0,0,-3,-5
1160026,0,0,0,0,-3,-5
1160028,0,0,0,0,-3,-5
1160030,0,0,0,0,-3,-5
1160032,0,0,0,0,-3,-5
1160034,0,0,0,0,-3,-5
1160037,0,0,0,0,-3,-5
1160039,0,0,0,0,-3,-5
1160041,0,0,0,0,-3,-5
1160043,0,0,0,0,-3,-5
1160045,0,0,0,0,-3,-5
1160048,0,0,0,0,-3,-5
1160050,0,0,0,0,-3,-5
1160052,0,0,0,0,-3,-5
1160054,0,0,0,0,-3,-5
1160056,0,0,0,0,-3,-5
1160059,0,0,0,0,-3,-5
1160061,0,0,0,0,-3,-5
1160064,0,0,0,0,-3,-5
1160066,0,0,0,0,-3,-5
1160068,0,0,0,0,-3,-5
1160071,0,0,0,0,-3,-5
1160073,0,0,0,0,-3,-5
1160075,0,0,0,0,-3,-5
1160077,0,0,0,0,-3,-5
1160079,0,0,0,0,-3,-5
1160082,0,0,0,0,-3,-5
1160084,0,0,0,0,-3,-5
1160086,0,0,0,0,-3,-5
1160088,0,0,0,0,-3,-5
1160090,0,0,0,0,-3,-5
1160093,0,0,0,0,-3,-5
1160095,0,0,0,0,-3,-5
1160097,0,0,0,0,-3,-5
1160099,0,0,0,0,-3,-5
1160101,0,0,0,0,-3,-5
1160104,0,0,0,0,-3,-5
1160107,0,0,0,0,-3,-5
1160109,0,0,0,0,-3,-5
1160111,0,0,0,0,-3,-5
1160113,0,0,0,0,-3,-5
1160116,0,0,0,0,-3,-5
1160118,0,0,0,0,-3,-5
1160120,0,0,0,0,-3,-5
1160122,0,0,0,0,-3,-5
1160124,0,0,0,0,-3,-5
1160127,0,0,0,0,-3,-5
1160129,0,0,0,0,-3,-5
1160131,0,0,0,0,-3,-5
1160133,0,0,0,0,-3,-5
1160135,0,0,0,0,-3,-5
1160137,0,0,0,0,-3,-5
1160140,0,0,0,0,-3,-5
1160142,0,0,0,0,-3,-5
1160144,0,0,0,0,-3,-5
1160146,0,0,0,0,-3,-5
1160148,0,0,0,0,-3,-5
1160152,0,0,0,0,-3,-5
1160154,0,0,0,0,-3,-5
1160156,0,0,0,0,-3,-5
1160158,0,0,0,0,-3,-5
1160160,0,0,0,0,-3,-5
1160163,0,0,0,0,-3,-5
1160165,0,0,0,0,-3,-5
1160167,0,0,0,0,-3,-5
1160169,0,0,0,0,-3,-5
1160171,0,0,0,0,-3,-5
1160174,0,0,0,0,-3,-5
1160176,0,0,0,0,-3,-5
1160178,0,0,0,0,-3,-5
1160180,0,0,0,0,-3,-5
1160182,0,0,0,0,-3,-5
1160185,0,0,0,0,-3,-5
1160187,0,0,0,0,-3,-5
1160189,0,0,0,0,-3,-5
1160192,0,0,0,0,-3,-5
1160194,0,0,0,0,-3,-5
1160197,0,0,0,0,-3,-5
1160199,0,0,0,0,-3,-5
1160201,0,0,0,0,-3,-5
1160203,0,0,0,0,-3,-5
1160205,0,0,0,0,-3,-5
1160208,0,0,0,0,-3,-5
1160210,0,0,0,0,-3,-5
1160212,0,0,0,0,-3,-5
1160214,0,0,0,0,-3,-5
1160216,0,0,0,0,-3,-5
1160219,0,0,0,0,-3,-5
1160221,0,0,0,0,-3,-5
1160223,0,0,0,0,-3,-5
1160225,0,0,0,0,-3,-5
1160227,0,0,0,0,-3,-5
1160230,0,0,0,0,-3,-5
1160232,0,0,0,0,-3,-5
1160235,0,0,0,0,-3,-5
1160237,0,0,0,0,-3,-5
1160239,0,0,0,0,-3,-5
1160242,0,0,0,0,-3,-5
1160244,0,0,0,0,-3,-5
1160246,0,0,0,0,-3,-5
1160248,0,0,0,0,-3,-5
1160250,0,0,0,0,-3,-5
1160253,0,0,0,0,-3,-5
1160255,0,0,0,0,-3,-5
1160257,0,0,0,0,-3,-5
1160259,0,0,0,0,-3,-5
1160261,0,0,0,0,-3,-5
1160264,0,0,0,0,-3,-5
1160266,0,0,0,0,-3,-5
1160268,0,0,0,0,-3,-5
1160270,0,0,0,0,-3,-5
1160272,0,0,0,0,-3,-5
1160275,0,0,0,0,-3,-5
1160278,0,0,0,0,-3,-5
1160280,0,0,0,0,-3,-5
1160282,0,0,0,0,-3,-5
1160284,0,0,0,0,-3,-5
1160287,0,0,0,0,-3,-5
1160289,0,0,0,0,-3,-5
1160291,0,0,0,0,-3,-5
1160293,0,0,0,0,-3,-5
1160295,0,0,0,0,-3,-5
1160298,0,0,0,0,-3,-5
1160300,0,0,0,0,-3,-5
1160302,0,0,0,0,-3,-5
1160304,0,0,0,0,-3,-5
1160306,0,0,0,0,-3,-5
1160308,0,0,0,0,-3,-5
1160311,0,0,0,0,-3,-5
1160313,0,0,0,0,-3,-5
1160315,0,0,0,0,-3,-5
1160317,0,0,0,0,-3,-5
1160320,0,0,0,0,-3,-5
1160323,0,0,0,0,-3,-5
1160325,0,0,0,0,-3,-5
1160327,0,0,0,0,-3,-5
1160329,0,0,0,0,-3,-5
1160331,0,0,0,0,-3,-5
1160334,0,0,0,0,-3,-5
1160336,0,0,0,0,-3,-5
1160338,0,0,0,0,-3,-5
1160340,0,0,0,0,-3,-5
1160342,0,0,0,0,-3,-5
1160345,0,0,0,0,-3,-5
1160347,0,0,0,0,-3,-5
1160349,0,0,0,0,-3,-5
1160351,0,0,0,0,-3,-5
1160353,0,0,0,0,-3,-5
1160356,0,0,0,0,-3,-5
1160358,0,0,0,0,-3,-5
1160360,0,0,0,0,-3,-5
1160363,0,0,0,0,-3,-5
1160365,0,0,0,0,-3,-5
1160368,0,0,0,0,-3,-5
1160370,0,0,0,0,-3,-5
1160372,0,0,0,0,-3,-5
1160374,0,0,0,0,-3,-5
1160376,0,0,0,0,-3,-5
1160379,0,0,0,0,-3,-5
1160381,0,0,0,0,-3,-5
1160383,0,0,0,0,-3,-5
1160385,0,0,0,0,-3,-5
1160387,0,0,0,0,-3,-5
1160390,0,0,0,0,-3,-5
1160392,0,0,0,0,-3,-5
1160394,0,0,0,0,-3,-5
1160396,0,0,0,0,-3,-5
1160399,0,0,0,0,-3,-5
1160401,0,0,0,0,-3,-5
1160403,0,0,0,0,-3,-5
1160406,0,0,0,0,-3,-5
1160408,0,0,0,0,-3,-5
1160411,0,0,0,0,-3,-5
1160413,0,0,0,0,-3,-5
1160415,0,0,0,0,-3,-5
1160417,0,0,0,0,-3,-5
1160419,0,0,0,0,-3,-5
1160422,0,0,0,0,-3,-5
1160424,0,0,0,0,-3,-5
1160426,0,0,0,0,-3,-5
1160428,0,0,0,0,-3,-5
1160430,0,0,0,0,-3,-5
1160432,0,0,0,0,-3,-5
