   1118025,   1.00173306,   0.01404560,   0.25326085
   1118027,   1.00173306,   0.00776124,   0.25937021
   1118030,   1.00770998,   0.00147688,   0.25937021
   1118032,   1.00770998,   0.00776124,   0.25326085
   1118034,   1.00770998,  -0.00480753,   0.24715161
   1118036,   1.01368666,  -0.00480753,   0.24715161
   1118039,   1.01966333,  -0.01109189,   0.24715161
   1118042,   1.02564025,  -0.01109189,   0.24715161
   1118044,   1.02564025,  -0.01109189,   0.24715161
   1118046,   1.03161693,  -0.01109189,   0.25326085
   1118048,   1.03759360,  -0.01109189,   0.25326085
   1118050,   1.03759360,  -0.01109189,   0.24715161
   1118053,   1.04357052,  -0.01737624,   0.25326085
   1118055,   1.04357052,  -0.01737624,   0.24715161
   1118057,   1.03759360,  -0.01737624,   0.25326085
   1118059,   1.03759360,  -0.01109189,   0.25937021
   1118061,   1.04357052,  -0.00480753,   0.25937021
   1118064,   1.04357052,   0.00147688,   0.26547945
   1118066,   1.04357052,   0.00776124,   0.26547945
   1118068,   1.04357052,   0.01404560,   0.26547945
   1118070,   1.03759360,   0.02032995,   0.27769804
   1118072,   1.03759360,   0.02661431,   0.27769804
   1118075,   1.03759360,   0.03918302,   0.27769804
   1118077,   1.03161693,   0.04546738,   0.28380728
   1118080,   1.03161693,   0.04546738,   0.28991663
   1118082,   1.02564025,   0.04546738,   0.28991663
   1118084,   1.01966333,   0.05175173,   0.28991663
   1118087,   1.01368666,   0.05175173,   0.28991663
   1118089,   1.01368666,   0.05175173,   0.28991663
   1118091,   1.00173306,   0.05803621,   0.29602587
   1118093,   1.00173306,   0.05803621,   0.29602587
   1118095,   0.99575639,   0.05803621,   0.29602587
   1118098,   0.98977971,   0.06432056,   0.29602587
   1118100,   0.97782624,   0.05803621,   0.28991663
   1118102,   0.97782624,   0.05803621,   0.27769804
   1118104,   0.96587265,   0.05803621,   0.27158880
   1118106,   0.95989597,   0.05803621,   0.27158880
   1118109,   0.95989597,   0.05175173,   0.27158880
   1118111,   0.94794238,   0.05175173,   0.25326085
   1118113,   0.94196570,   0.05175173,   0.25326085
   1118115,   0.93001223,   0.04546738,   0.24715161
   1118117,   0.93001223,   0.03918302,   0.24104226
   1118120,   0.92403543,   0.03289866,   0.23493302
   1118123,   0.91805863,   0.02661431,   0.23493302
   1118125,   0.91208196,   0.02032995,   0.23493302
   1118127,   0.90610516,   0.00776124,   0.22882366
   1118129,   0.90012836,   0.00147688,   0.21660507
   1118132,   0.89415169,  -0.00480753,   0.21049583
   1118134,   0.89415169,  -0.01109189,   0.20438647
   1118136,   0.88817489,  -0.01737624,   0.19827724
   1118138,   0.89415169,  -0.02366060,   0.19216788
   1118140,   0.89415169,  -0.02994502,   0.19216788
   1118143,   0.89415169,  -0.02994502,   0.19216788
   1118145,   0.89415169,  -0.03622937,   0.18605864
   1118147,   0.90012836,  -0.03622937,   0.18605864
   1118149,   0.90610516,  -0.04251373,   0.19216788
   1118151,   0.92403543,  -0.04251373,   0.19216788
