You entered a buffer length of 20
0.361792,0.592047, Max:1.499729, Min:-1.751520
0.446083,0.571116, Max:1.499729, Min:-1.751520
0.494250,0.547792, Max:1.499729, Min:-1.751520
0.542417,0.523747, Max:1.499729, Min:-1.751520
0.584563,0.497558, Max:1.499729, Min:-1.751520
0.608646,0.470961, Max:1.499729, Min:-1.751520
0.590583,0.438624, Max:1.499729, Min:-1.751520
0.530375,0.402990, Max:1.499729, Min:-1.751520
0.440063,0.365685, Max:1.499729, Min:-1.751520
0.397917,0.331006, Max:1.499729, Min:-1.751520
0.331688,0.294954, Max:1.499729, Min:-1.751520
0.265458,0.257628, Max:1.499729, Min:-1.751520
0.199229,0.222647, Max:1.499729, Min:-1.751520
0.151063,0.189289, Max:1.499729, Min:-1.751520
0.133000,0.158119, Max:1.499729, Min:-1.751520
0.096875,0.156259, Max:1.499729, Min:-1.751520
-0.053646,0.138405, Max:1.499729, Min:-1.751520
-0.119875,0.114031, Max:1.499729, Min:-1.751520
-0.258354,0.085116, Max:1.499729, Min:-1.751520
-0.408875,0.055072, Max:1.499729, Min:-1.751520
-0.553375,0.024669, Max:1.499729, Min:-1.751520
-0.740021,-0.009965, Max:1.499729, Min:-1.751520
-0.962791,-0.047822, Max:1.499729, Min:-1.751520
-1.185562,-0.084034, Max:1.499729, Min:-1.751520
-1.287916,-0.103004, Max:1.499729, Min:-1.751520
-1.131375,-0.096125, Max:1.499729, Min:-1.751520
-0.764104,-0.070192, Max:1.499729, Min:-1.751520
-0.354687,-0.043909, Max:1.499729, Min:-1.751520
-0.059666,-0.030253, Max:1.499729, Min:-1.751520
0.102896,-0.028667, Max:1.499729, Min:-1.751520
0.199229,-0.033705, Max:1.499729, Min:-1.751520
0.253417,-0.042687, Max:1.499729, Min:-1.751520
0.289542,-0.053071, Max:1.499729, Min:-1.751520
0.319646,-0.064427, Max:1.499729, Min:-1.751520
0.325667,-0.079445, Max:1.499729, Min:-1.751520
0.283521,-0.103677, Max:1.499729, Min:-1.751520
0.175146,-0.095557, Max:1.499729, Min:-1.751520
0.102896,-0.094548, Max:1.499729, Min:-1.751520
-0.017521,-0.095401, Max:1.499729, Min:-1.751520
-0.143958,-0.095745, Max:1.499729, Min:-1.751520
-0.222229,-0.091848, Max:1.499729, Min:-1.751520
-0.270396,-0.084128, Max:1.499729, Min:-1.751520
-0.282437,-0.073506, Max:1.499729, Min:-1.751520
-0.270396,-0.061234, Max:1.499729, Min:-1.751520
-0.264375,-0.047977, Max:1.499729, Min:-1.751520
-0.252333,-0.034972, Max:1.499729, Min:-1.751520
-0.234271,-0.021075, Max:1.499729, Min:-1.751520
-0.222229,-0.006834, Max:1.499729, Min:-1.751520
-0.174062,0.008930, Max:1.499729, Min:-1.751520
-0.149979,0.022964, Max:1.499729, Min:-1.751520
-0.131916,0.036009, Max:1.499729, Min:-1.751520
-0.113854,0.050208, Max:1.499729, Min:-1.751520
-0.095791,0.063562, Max:1.499729, Min:-1.751520
-0.077729,0.077776, Max:1.499729, Min:-1.751520
-0.035583,0.093840, Max:1.499729, Min:-1.751520
0.006563,0.102771, Max:1.499729, Min:-1.751520
0.060750,0.103820, Max:1.499729, Min:-1.751520
0.066771,0.102969, Max:1.499729, Min:-1.751520
0.078813,0.102325, Max:1.499729, Min:-1.751520
0.078813,0.099583, Max:1.499729, Min:-1.751520
0.048709,0.094930, Max:1.499729, Min:-1.751520
0.030646,0.091085, Max:1.499729, Min:-1.751520
0.012583,0.087280, Max:1.499729, Min:-1.751520
0.006563,0.085585, Max:1.499729, Min:-1.751520
0.030646,0.085801, Max:1.499729, Min:-1.751520
0.048709,0.086414, Max:1.499729, Min:-1.751520
0.072792,0.086144, Max:1.499729, Min:-1.751520
0.078813,0.084926, Max:1.499729, Min:-1.751520
0.090854,0.083962, Max:1.499729, Min:-1.751520
0.090854,0.082409, Max:1.499729, Min:-1.751520
0.090854,0.080525, Max:1.499729, Min:-1.751520
0.084834,0.078022, Max:1.499729, Min:-1.751520
0.084834,0.075790, Max:1.499729, Min:-1.751520
0.084834,0.075076, Max:1.499729, Min:-1.751520
0.126979,0.078051, Max:1.499729, Min:-1.751520
0.199229,0.077296, Max:1.499729, Min:-1.751520
0.265458,0.090505, Max:1.499729, Min:-1.751520
0.259438,0.098992, Max:1.499729, Min:-1.751520
0.175146,0.097610, Max:1.499729, Min:-1.751520
-0.017521,0.086704, Max:1.499729, Min:-1.751520
-0.258354,0.071106, Max:1.499729, Min:-1.751520
-0.469083,0.062198, Max:1.499729, Min:-1.751520
-0.547354,0.065365, Max:1.499729, Min:-1.751520
-0.541333,0.076963, Max:1.499729, Min:-1.751520
-0.529291,0.087779, Max:1.499729, Min:-1.751520
-0.535312,0.097953, Max:1.499729, Min:-1.751520
-0.523271,0.111105, Max:1.499729, Min:-1.751520
-0.451021,0.127718, Max:1.499729, Min:-1.751520
-0.396833,0.143902, Max:1.499729, Min:-1.751520
-0.330604,0.161569, Max:1.499729, Min:-1.751520
-0.240291,0.181418, Max:1.499729, Min:-1.751520
-0.162021,0.198968, Max:1.499729, Min:-1.751520
-0.113854,0.212489, Max:1.499729, Min:-1.751520
-0.137937,0.220390, Max:1.499729, Min:-1.751520
-0.162021,0.226806, Max:1.499729, Min:-1.751520
-0.210187,0.247297, Max:1.499729, Min:-1.751520
-0.288458,0.217013, Max:1.499729, Min:-1.751520
-0.306521,0.184491, Max:1.499729, Min:-1.751520
-0.336625,0.151858, Max:1.499729, Min:-1.751520
-0.354687,0.120724, Max:1.499729, Min:-1.751520
-0.354687,0.091171, Max:1.499729, Min:-1.751520
-0.342646,0.062599, Max:1.499729, Min:-1.751520
-0.330604,0.034077, Max:1.499729, Min:-1.751520
-0.312541,0.006761, Max:1.499729, Min:-1.751520
-0.276416,-0.019290, Max:1.499729, Min:-1.751520
-0.240291,-0.045579, Max:1.499729, Min:-1.751520
-0.216208,-0.073385, Max:1.499729, Min:-1.751520
-0.210187,-0.102170, Max:1.499729, Min:-1.751520
-0.180083,-0.128295, Max:1.499729, Min:-1.751520
-0.143958,-0.154286, Max:1.499729, Min:-1.751520
-0.113854,-0.180271, Max:1.499729, Min:-1.751520
-0.041604,-0.202644, Max:1.499729, Min:-1.751520
0.036667,-0.223932, Max:1.499729, Min:-1.751520
0.108917,-0.246370, Max:1.499729, Min:-1.751520
0.151063,-0.271576, Max:1.499729, Min:-1.751520
0.175146,-0.296016, Max:1.499729, Min:-1.751520
0.247396,-0.265930, Max:1.499729, Min:-1.751520
0.283521,-0.230408, Max:1.499729, Min:-1.751520
0.307604,-0.196420, Max:1.499729, Min:-1.751520
0.343729,-0.162810, Max:1.499729, Min:-1.751520
0.343729,-0.131628, Max:1.499729, Min:-1.751520
0.331688,-0.102975, Max:1.499729, Min:-1.751520
0.313625,-0.072943, Max:1.499729, Min:-1.751520
0.295563,-0.044348, Max:1.499729, Min:-1.751520
0.265458,-0.016427, Max:1.499729, Min:-1.751520
0.211271,0.009655, Max:1.499729, Min:-1.751520
0.187188,0.037451, Max:1.499729, Min:-1.751520
0.151063,0.064730, Max:1.499729, Min:-1.751520
0.126979,0.092887, Max:1.499729, Min:-1.751520
0.090854,0.120485, Max:1.499729, Min:-1.751520
0.048709,0.146851, Max:1.499729, Min:-1.751520
0.012583,0.175264, Max:1.499729, Min:-1.751520
0.024625,0.207691, Max:1.499729, Min:-1.751520
0.048709,0.241524, Max:1.499729, Min:-1.751520
0.060750,0.272116, Max:1.499729, Min:-1.751520
-0.023541,0.281774, Max:1.499729, Min:-1.751520
-0.517250,0.217533, Max:1.499729, Min:-1.751520
-0.691854,0.140565, Max:1.499729, Min:-1.751520
-0.932687,0.071090, Max:1.499729, Min:-1.751520
-0.854416,0.035405, Max:1.499729, Min:-1.751520
-0.469083,0.026094, Max:1.499729, Min:-1.751520
-0.047625,0.015092, Max:1.499729, Min:-1.751520
0.199229,-0.014057, Max:1.499729, Min:-1.751520
0.283521,-0.058262, Max:1.499729, Min:-1.751520
0.277500,-0.111649, Max:1.499729, Min:-1.751520
0.211271,-0.168807, Max:1.499729, Min:-1.751520
0.205250,-0.218929, Max:1.499729, Min:-1.751520
0.283521,-0.261774, Max:1.499729, Min:-1.751520
0.373834,-0.304256, Max:1.499729, Min:-1.751520
0.415979,-0.353042, Max:1.499729, Min:-1.751520
0.391896,-0.408765, Max:1.499729, Min:-1.751520
0.289542,-0.470255, Max:1.499729, Min:-1.751520
0.187188,-0.532634, Max:1.499729, Min:-1.751520
0.084834,-0.594456, Max:1.499729, Min:-1.751520
-0.011500,-0.655348, Max:1.499729, Min:-1.751520
-0.083750,-0.694216, Max:1.499729, Min:-1.751520
-0.174062,-0.674786, Max:1.499729, Min:-1.751520
-0.204166,-0.652440, Max:1.499729, Min:-1.751520
-0.216208,-0.628444, Max:1.499729, Min:-1.751520
-0.234271,-0.604365, Max:1.499729, Min:-1.751520
-0.234271,-0.579077, Max:1.499729, Min:-1.751520
-0.222229,-0.551321, Max:1.499729, Min:-1.751520
-0.210187,-0.524345, Max:1.499729, Min:-1.751520
-0.168041,-0.493193, Max:1.499729, Min:-1.751520
-0.083750,-0.457317, Max:1.499729, Min:-1.751520
0.030646,-0.420903, Max:1.499729, Min:-1.751520
0.102896,-0.388376, Max:1.499729, Min:-1.751520
0.151063,-0.357850, Max:1.499729, Min:-1.751520
0.175146,-0.329531, Max:1.499729, Min:-1.751520
0.211271,-0.299516, Max:1.499729, Min:-1.751520
0.283521,-0.265804, Max:1.499729, Min:-1.751520
0.355771,-0.234014, Max:1.499729, Min:-1.751520
0.367813,-0.208040, Max:1.499729, Min:-1.751520
0.325667,-0.187174, Max:1.499729, Min:-1.751520
0.265458,-0.167466, Max:1.499729, Min:-1.751520
0.235354,-0.190564, Max:1.499729, Min:-1.751520
0.217292,-0.171549, Max:1.499729, Min:-1.751520
0.217292,-0.149826, Max:1.499729, Min:-1.751520
0.205250,-0.128871, Max:1.499729, Min:-1.751520
0.187188,-0.108858, Max:1.499729, Min:-1.751520
0.151063,-0.090698, Max:1.499729, Min:-1.751520
0.108917,-0.073233, Max:1.499729, Min:-1.751520
0.054729,-0.056404, Max:1.499729, Min:-1.751520
0.018604,-0.037500, Max:1.499729, Min:-1.751520
0.012583,-0.016084, Max:1.499729, Min:-1.751520
0.012583,0.006662, Max:1.499729, Min:-1.751520
0.048709,0.033688, Max:1.499729, Min:-1.751520
0.096875,0.060026, Max:1.499729, Min:-1.751520
0.084834,0.077599, Max:1.499729, Min:-1.751520
-0.059666,0.080585, Max:1.499729, Min:-1.751520
-0.360708,0.070499, Max:1.499729, Min:-1.751520
-0.727979,0.054341, Max:1.499729, Min:-1.751520
-1.065145,0.043598, Max:1.499729, Min:-1.751520
-1.221687,0.058113, Max:1.499729, Min:-1.751520
-0.962791,0.116037, Max:1.499729, Min:-1.751520
-0.360708,0.194194, Max:1.499729, Min:-1.751520
0.506292,0.255902, Max:1.499729, Min:-1.751520
0.650792,0.299025, Max:1.499729, Min:-1.751520
0.765188,0.331286, Max:1.499729, Min:-1.751520
0.777229,0.353069, Max:1.499729, Min:-1.751520
0.747125,0.373424, Max:1.499729, Min:-1.751520
0.704979,0.392505, Max:1.499729, Min:-1.751520
0.698958,0.415134, Max:1.499729, Min:-1.751520
0.692938,0.437940, Max:1.499729, Min:-1.751520
0.692938,0.459250, Max:1.499729, Min:-1.751520
0.632729,0.474164, Max:1.499729, Min:-1.751520
0.518333,0.484242, Max:1.499729, Min:-1.751520
0.367813,0.491067, Max:1.499729, Min:-1.751520
0.217292,0.498333, Max:1.499729, Min:-1.751520
0.084834,0.508028, Max:1.499729, Min:-1.751520
-0.023541,0.519652, Max:1.499729, Min:-1.751520
-0.113854,0.533177, Max:1.499729, Min:-1.751520
-0.192125,0.548003, Max:1.499729, Min:-1.751520
-0.252333,0.565602, Max:1.499729, Min:-1.751520
-0.276416,0.586050, Max:1.499729, Min:-1.751520
-0.270396,0.634035, Max:1.499729, Min:-1.751520
-0.288458,0.588569, Max:1.499729, Min:-1.751520
-0.300500,0.537828, Max:1.499729, Min:-1.751520
-0.288458,0.489231, Max:1.499729, Min:-1.751520
-0.270396,0.441043, Max:1.499729, Min:-1.751520
-0.252333,0.392875, Max:1.499729, Min:-1.751520
-0.228250,0.345913, Max:1.499729, Min:-1.751520
-0.180083,0.301419, Max:1.499729, Min:-1.751520
-0.113854,0.257349, Max:1.499729, Min:-1.751520
-0.077729,0.211194, Max:1.499729, Min:-1.751520
-0.059666,0.163128, Max:1.499729, Min:-1.751520
-0.011500,0.118879, Max:1.499729, Min:-1.751520
0.066771,0.077532, Max:1.499729, Min:-1.751520
0.181167,0.038737, Max:1.499729, Min:-1.751520
0.277500,-0.000231, Max:1.499729, Min:-1.751520
0.379854,-0.039809, Max:1.499729, Min:-1.751520
0.470167,-0.081225, Max:1.499729, Min:-1.751520
0.542417,-0.123936, Max:1.499729, Min:-1.751520
0.584563,-0.170024, Max:1.499729, Min:-1.751520
0.602625,-0.218688, Max:1.499729, Min:-1.751520
0.572521,-0.267783, Max:1.499729, Min:-1.751520
0.530375,-0.230801, Max:1.499729, Min:-1.751520
0.512313,-0.190720, Max:1.499729, Min:-1.751520
0.476188,-0.153494, Max:1.499729, Min:-1.751520
0.415979,-0.116712, Max:1.499729, Min:-1.751520
0.331688,-0.082661, Max:1.499729, Min:-1.751520
0.247396,-0.047543, Max:1.499729, Min:-1.751520
0.223313,-0.006351, Max:1.499729, Min:-1.751520
0.241375,0.037855, Max:1.499729, Min:-1.751520
0.235354,0.078297, Max:1.499729, Min:-1.751520
0.126979,0.107413, Max:1.499729, Min:-1.751520
-0.071708,0.128135, Max:1.499729, Min:-1.751520
-0.336625,0.141815, Max:1.499729, Min:-1.751520
-0.631646,0.155143, Max:1.499729, Min:-1.751520
-0.872479,0.176882, Max:1.499729, Min:-1.751520
-0.770125,0.242091, Max:1.499729, Min:-1.751520
-0.300500,0.331751, Max:1.499729, Min:-1.751520
0.072792,0.409989, Max:1.499729, Min:-1.751520
0.301584,0.475313, Max:1.499729, Min:-1.751520
0.476188,0.535777, Max:1.499729, Min:-1.751520
0.596604,0.543316, Max:1.499729, Min:-1.751520
0.602625,0.548510, Max:1.499729, Min:-1.751520
0.590583,0.551178, Max:1.499729, Min:-1.751520
0.584563,0.555225, Max:1.499729, Min:-1.751520
0.596604,0.560244, Max:1.499729, Min:-1.751520
0.572521,0.560796, Max:1.499729, Min:-1.751520
0.500271,0.555706, Max:1.499729, Min:-1.751520
0.361792,0.544312, Max:1.499729, Min:-1.751520
0.193208,0.530497, Max:1.499729, Min:-1.751520
0.006563,0.515055, Max:1.499729, Min:-1.751520
-0.180083,0.499231, Max:1.499729, Min:-1.751520
-0.348666,0.487000, Max:1.499729, Min:-1.751520
-0.457041,0.479766, Max:1.499729, Min:-1.751520
-0.547354,0.475792, Max:1.499729, Min:-1.751520
-0.601541,0.474991, Max:1.499729, Min:-1.751520
-0.607562,0.478262, Max:1.499729, Min:-1.751520
-0.607562,0.483242, Max:1.499729, Min:-1.751520
-0.595521,0.488609, Max:1.499729, Min:-1.751520
-0.577458,0.494898, Max:1.499729, Min:-1.751520
-0.571437,0.500029, Max:1.499729, Min:-1.751520
-0.547354,0.558688, Max:1.499729, Min:-1.751520
-0.493166,0.510143, Max:1.499729, Min:-1.751520
-0.451021,0.461957, Max:1.499729, Min:-1.751520
-0.318562,0.422821, Max:1.499729, Min:-1.751520
-0.149979,0.385040, Max:1.499729, Min:-1.751520
-0.023541,0.342209, Max:1.499729, Min:-1.751520
0.042688,0.293105, Max:1.499729, Min:-1.751520
0.078813,0.242183, Max:1.499729, Min:-1.751520
0.114938,0.191169, Max:1.499729, Min:-1.751520
0.145042,0.139247, Max:1.499729, Min:-1.751520
0.151063,0.084872, Max:1.499729, Min:-1.751520
0.157084,0.031578, Max:1.499729, Min:-1.751520
0.193208,-0.019253, Max:1.499729, Min:-1.751520
0.247396,-0.068456, Max:1.499729, Min:-1.751520
0.295563,-0.118782, Max:1.499729, Min:-1.751520
0.319646,-0.171271, Max:1.499729, Min:-1.751520
0.319646,-0.226277, Max:1.499729, Min:-1.751520
0.325667,-0.280204, Max:1.499729, Min:-1.751520
0.343729,-0.332873, Max:1.499729, Min:-1.751520
0.367813,-0.385480, Max:1.499729, Min:-1.751520
0.373834,-0.429052, Max:1.499729, Min:-1.751520
0.385875,-0.388784, Max:1.499729, Min:-1.751520
0.391896,-0.344022, Max:1.499729, Min:-1.751520
0.391896,-0.300240, Max:1.499729, Min:-1.751520
0.373834,-0.257411, Max:1.499729, Min:-1.751520
0.361792,-0.213424, Max:1.499729, Min:-1.751520
0.385875,-0.166069, Max:1.499729, Min:-1.751520
0.428021,-0.118545, Max:1.499729, Min:-1.751520
0.373834,-0.083355, Max:1.499729, Min:-1.751520
0.205250,-0.057512, Max:1.499729, Min:-1.751520
-0.005479,-0.034545, Max:1.499729, Min:-1.751520
-0.192125,-0.009916, Max:1.499729, Min:-1.751520
-0.457041,0.006970, Max:1.499729, Min:-1.751520
-0.517250,0.053874, Max:1.499729, Min:-1.751520
-0.288458,0.120642, Max:1.499729, Min:-1.751520
-0.101812,0.182382, Max:1.499729, Min:-1.751520
-0.035583,0.232733, Max:1.499729, Min:-1.751520
0.006563,0.281912, Max:1.499729, Min:-1.751520
0.042688,0.331333, Max:1.499729, Min:-1.751520
0.114938,0.381068, Max:1.499729, Min:-1.751520
0.120959,0.397403, Max:1.499729, Min:-1.751520
0.060750,0.378652, Max:1.499729, Min:-1.751520
0.042688,0.356942, Max:1.499729, Min:-1.751520
-0.017521,0.332074, Max:1.499729, Min:-1.751520
-0.089771,0.306146, Max:1.499729, Min:-1.751520
-0.162021,0.280164, Max:1.499729, Min:-1.751520
-0.228250,0.254781, Max:1.499729, Min:-1.751520
-0.294479,0.230031, Max:1.499729, Min:-1.751520
-0.348666,0.205613, Max:1.499729, Min:-1.751520
-0.402854,0.181814, Max:1.499729, Min:-1.751520
-0.438979,0.159852, Max:1.499729, Min:-1.751520
-0.469083,0.139488, Max:1.499729, Min:-1.751520
-0.457041,0.122514, Max:1.499729, Min:-1.751520
-0.438979,0.106011, Max:1.499729, Min:-1.751520
-0.420916,0.089532, Max:1.499729, Min:-1.751520
-0.402854,0.073054, Max:1.499729, Min:-1.751520
-0.378771,0.057479, Max:1.499729, Min:-1.751520
-0.336625,0.043755, Max:1.499729, Min:-1.751520
-0.282437,0.031630, Max:1.499729, Min:-1.751520
-0.204166,0.021691, Max:1.499729, Min:-1.751520
-0.113854,0.035945, Max:1.499729, Min:-1.751520
0.024625,0.042679, Max:1.499729, Min:-1.751520
0.066771,0.050842, Max:1.499729, Min:-1.751520
0.163104,0.062088, Max:1.499729, Min:-1.751520
0.235354,0.069273, Max:1.499729, Min:-1.751520
0.253417,0.072041, Max:1.499729, Min:-1.751520
0.247396,0.073082, Max:1.499729, Min:-1.751520
0.235354,0.072833, Max:1.499729, Min:-1.751520
0.241375,0.074928, Max:1.499729, Min:-1.751520
0.259438,0.078947, Max:1.499729, Min:-1.751520
0.319646,0.085770, Max:1.499729, Min:-1.751520
0.367813,0.092735, Max:1.499729, Min:-1.751520
0.409958,0.098200, Max:1.499729, Min:-1.751520
0.440063,0.101183, Max:1.499729, Min:-1.751520
0.440063,0.102536, Max:1.499729, Min:-1.751520
0.415979,0.101099, Max:1.499729, Min:-1.751520
0.391896,0.100124, Max:1.499729, Min:-1.751520
0.349750,0.098269, Max:1.499729, Min:-1.751520
0.349750,0.097875, Max:1.499729, Min:-1.751520
0.313625,0.095748, Max:1.499729, Min:-1.751520
0.283521,0.082396, Max:1.499729, Min:-1.751520
0.241375,0.088351, Max:1.499729, Min:-1.751520
0.229334,0.095272, Max:1.499729, Min:-1.751520
0.211271,0.101037, Max:1.499729, Min:-1.751520
0.151063,0.101325, Max:1.499729, Min:-1.751520
-0.035583,0.088395, Max:1.499729, Min:-1.751520
-0.396833,0.048011, Max:1.499729, Min:-1.751520
-1.083208,-0.009099, Max:1.499729, Min:-1.751520
-1.438437,-0.031522, Max:1.499729, Min:-1.751520
-1.486604,-0.019699, Max:1.499729, Min:-1.751520
-1.203625,0.023038, Max:1.499729, Min:-1.751520
-0.770125,0.073342, Max:1.499729, Min:-1.751520
-0.493166,0.108971, Max:1.499729, Min:-1.751520
-0.288458,0.138449, Max:1.499729, Min:-1.751520
-0.156000,0.157985, Max:1.499729, Min:-1.751520
-0.131916,0.168294, Max:1.499729, Min:-1.751520
-0.137937,0.177540, Max:1.499729, Min:-1.751520
-0.095791,0.190947, Max:1.499729, Min:-1.751520
-0.029562,0.206669, Max:1.499729, Min:-1.751520
0.042688,0.222207, Max:1.499729, Min:-1.751520
0.084834,0.233219, Max:1.499729, Min:-1.751520
0.084834,0.226544, Max:1.499729, Min:-1.751520
0.072792,0.216276, Max:1.499729, Min:-1.751520
0.030646,0.203420, Max:1.499729, Min:-1.751520
-0.035583,0.188026, Max:1.499729, Min:-1.751520
-0.095791,0.174011, Max:1.499729, Min:-1.751520
-0.156000,0.158559, Max:1.499729, Min:-1.751520
-0.210187,0.145444, Max:1.499729, Min:-1.751520
-0.246312,0.134252, Max:1.499729, Min:-1.751520
-0.258354,0.125564, Max:1.499729, Min:-1.751520
-0.234271,0.119109, Max:1.499729, Min:-1.751520
-0.234271,0.110959, Max:1.499729, Min:-1.751520
-0.222229,0.103025, Max:1.499729, Min:-1.751520
-0.222229,0.095404, Max:1.499729, Min:-1.751520
-0.222229,0.087195, Max:1.499729, Min:-1.751520
-0.204166,0.082269, Max:1.499729, Min:-1.751520
-0.149979,0.082023, Max:1.499729, Min:-1.751520
-0.005479,0.087730, Max:1.499729, Min:-1.751520
0.126979,0.094639, Max:1.499729, Min:-1.751520
0.319646,0.107327, Max:1.499729, Min:-1.751520
0.536396,0.101338, Max:1.499729, Min:-1.751520
0.686917,0.139271, Max:1.499729, Min:-1.751520
0.711000,0.176691, Max:1.499729, Min:-1.751520
0.741104,0.209870, Max:1.499729, Min:-1.751520
0.602625,0.225979, Max:1.499729, Min:-1.751520
0.355771,0.234612, Max:1.499729, Min:-1.751520
0.151063,0.247988, Max:1.499729, Min:-1.751520
0.018604,0.269128, Max:1.499729, Min:-1.751520
-0.041604,0.297278, Max:1.499729, Min:-1.751520
-0.065687,0.328188, Max:1.499729, Min:-1.751520
-0.101812,0.358031, Max:1.499729, Min:-1.751520
-0.137937,0.388424, Max:1.499729, Min:-1.751520
-0.137937,0.423058, Max:1.499729, Min:-1.751520
-0.089771,0.462119, Max:1.499729, Min:-1.751520
-0.017521,0.503508, Max:1.499729, Min:-1.751520
0.054729,0.543810, Max:1.499729, Min:-1.751520
0.084834,0.580144, Max:1.499729, Min:-1.751520
0.090854,0.612968, Max:1.499729, Min:-1.751520
0.030646,0.639294, Max:1.499729, Min:-1.751520
-0.071708,0.660780, Max:1.499729, Min:-1.751520
-0.246312,0.696173, Max:1.499729, Min:-1.751520
-0.734000,0.601309, Max:1.499729, Min:-1.751520
-0.980854,0.477052, Max:1.499729, Min:-1.751520
-1.414354,0.338381, Max:1.499729, Min:-1.751520
-1.877958,0.211031, Max:1.499729, Min:-1.962250
-2.016437,0.109233, Max:1.499729, Min:-2.040520
-1.926124,0.044236, Max:1.499729, Min:-2.040520
-1.221687,0.033159, Max:1.499729, Min:-2.040520
-0.475104,0.014844, Max:1.499729, Min:-2.040520
-0.101812,-0.057419, Max:1.499729, Min:-2.040520
-0.625625,-0.187771, Max:1.499729, Min:-2.040520
-0.577458,-0.270151, Max:1.499729, Min:-2.040520
-0.451021,-0.350433, Max:1.499729, Min:-2.040520
-0.577458,-0.451383, Max:1.499729, Min:-2.040520
-0.511229,-0.525670, Max:1.499729, Min:-2.040520
-0.149979,-0.576046, Max:1.499729, Min:-2.040520
0.199229,-0.634558, Max:1.499729, Min:-2.040520
0.307604,-0.714551, Max:1.499729, Min:-2.040520
0.307604,-0.804347, Max:1.499729, Min:-2.040520
0.265458,-0.897042, Max:1.499729, Min:-2.040520
0.241375,-0.964594, Max:1.499729, Min:-2.040520
0.145042,-0.916494, Max:1.499729, Min:-2.040520
0.102896,-0.867126, Max:1.499729, Min:-2.040520
-0.005479,-0.820706, Max:1.499729, Min:-2.040520
-0.095791,-0.772627, Max:1.499729, Min:-2.040520
-0.149979,-0.720250, Max:1.499729, Min:-2.040520
-0.192125,-0.668260, Max:1.499729, Min:-2.040520
-0.228250,-0.613580, Max:1.499729, Min:-2.040520
-0.210187,-0.554552, Max:1.499729, Min:-2.040520
-0.180083,-0.494402, Max:1.499729, Min:-2.040520
-0.162021,-0.435702, Max:1.499729, Min:-2.040520
-0.156000,-0.378279, Max:1.499729, Min:-2.040520
-0.156000,-0.321521, Max:1.499729, Min:-2.040520
-0.174062,-0.266001, Max:1.499729, Min:-2.040520
-0.186104,-0.210543, Max:1.499729, Min:-2.040520
-0.198146,-0.154786, Max:1.499729, Min:-2.040520
-0.204166,-0.098112, Max:1.499729, Min:-2.040520
-0.186104,-0.038683, Max:1.499729, Min:-2.040520
-0.162021,0.020885, Max:1.499729, Min:-2.040520
-0.137937,0.080459, Max:1.499729, Min:-2.040520
-0.101812,0.096684, Max:1.499729, Min:-2.040520
-0.065687,0.090872, Max:1.499729, Min:-2.040520
-0.047625,0.086066, Max:1.499729, Min:-2.040520
0.000542,0.082815, Max:1.499729, Min:-2.040520
0.048709,0.079943, Max:1.499729, Min:-2.040520
0.078813,0.074682, Max:1.499729, Min:-2.040520
0.096875,0.069000, Max:1.499729, Min:-2.040520
0.096875,0.061792, Max:1.499729, Min:-2.040520
0.120959,0.052701, Max:1.499729, Min:-2.040520
-0.059666,0.020637, Max:1.499729, Min:-2.040520
-0.336625,-0.008963, Max:1.499729, Min:-2.040520
-0.300500,-0.010443, Max:1.499729, Min:-2.040520
-0.186104,-0.006904, Max:1.499729, Min:-2.040520
-0.113854,-0.009136, Max:1.499729, Min:-2.040520
-0.137937,-0.020386, Max:1.499729, Min:-2.040520
-0.180083,-0.032388, Max:1.499729, Min:-2.040520
-0.198146,-0.041116, Max:1.499729, Min:-2.040520
-0.162021,-0.044864, Max:1.499729, Min:-2.040520
-0.107833,-0.046557, Max:1.499729, Min:-2.040520
-0.035583,-0.047243, Max:1.499729, Min:-2.040520
0.018604,-0.046675, Max:1.499729, Min:-2.040520
0.006563,-0.044540, Max:1.499729, Min:-2.040520
-0.005479,-0.044433, Max:1.499729, Min:-2.040520
-0.041604,-0.045933, Max:1.499729, Min:-2.040520
-0.077729,-0.047513, Max:1.499729, Min:-2.040520
-0.107833,-0.048495, Max:1.499729, Min:-2.040520
-0.137937,-0.049447, Max:1.499729, Min:-2.040520
-0.162021,-0.049194, Max:1.499729, Min:-2.040520
-0.180083,-0.048579, Max:1.499729, Min:-2.040520
-0.198146,-0.048247, Max:1.499729, Min:-2.040520
-0.204166,-0.046726, Max:1.499729, Min:-2.040520
-0.198146,-0.043639, Max:1.499729, Min:-2.040520
-0.186104,-0.039872, Max:1.499729, Min:-2.040520
-0.168041,-0.035770, Max:1.499729, Min:-2.040520
-0.149979,-0.031652, Max:1.499729, Min:-2.040520
-0.125896,-0.026930, Max:1.499729, Min:-2.040520
-0.107833,-0.022781, Max:1.499729, Min:-2.040520
-0.089771,-0.019262, Max:1.499729, Min:-2.040520
-0.083750,-0.016376, Max:1.499729, Min:-2.040520
-0.071708,-0.013824, Max:1.499729, Min:-2.040520
-0.089771,-0.010385, Max:1.499729, Min:-2.040520
-0.107833,-0.016234, Max:1.499729, Min:-2.040520
-0.119875,-0.024052, Max:1.499729, Min:-2.040520
-0.143958,-0.032270, Max:1.499729, Min:-2.040520
-0.149979,-0.039003, Max:1.499729, Min:-2.040520
-0.162021,-0.046263, Max:1.499729, Min:-2.040520
